TweetID,User,Tweet,Latitude,Longitude,IsHashtag,IsURL,IsRetweet,Language,Category
5.13E+17,emmidejesus,"Donate & Volunteer, click link for details  https://t.co/aTZ01tnOUn Lingap Gabriela for #ReliefPH drive for #MarioPH flood victims in Manila",NULL,NULL,1,1,0,en,D
5.13E+17,USTRCYCENG,"RT @varsitarianust: Evacuees at Sto. Domingo Church in QC have reached 2.5k. @UST_CSC calling for volunteers tomorrow, 6am call time. #Reli��_",NULL,NULL,1,0,1,en,D
5.13E+17,CitizenPatrol,"Aabot sa 2,000 Evacuees sa Sto. Domingo Church nangangailangan ng tubig.  #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,D
5.13E+17,yelpalisoc,"@philredcross #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,AngerikBabies41,Camacho Street Kabayani Road Nangka Marikina needs food and water. Pls. help  #ReliefPH #RescuePH #FloodPH #MarioPH @TVPatrol @ABSCBNNews,NULL,NULL,1,0,0,tl,D
5.13E+17,IvanGeroDomingo,"Paki rescue po Luloy Cerbito Macopa St, Banawe QC. Yung may maliit na basketball court dun. #RescuePH",NULL,NULL,1,0,0,tl,D
5.13E+17,CitizenPatrol,Isang Ginang natrapped sa bubong sa Blk.44 mais street bgy.tumana.  #MarioPH #RescuePH,NULL,NULL,1,0,0,tl,D
5.13E+17,CitizenPatrol,"Aabot sa 2,000 Evacuees sa Sto. Domingo Church nangangailangan ng tubig.  #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,D
5.13E+17,Iam_rjb05,Wala kuryeryente saamin (-_-) #NoPower — at Mambalon Mahabang Parang Binangonan Rizal http://t.co/DUHTtrneH0,NULL,NULL,1,1,0,tl,D
5.13E+17,CitizenPatrol,"Sa Quezon City ,Ilang pamilya, lumikas na sa Holy Family Church sa Roxas District at  walang pa ring kuryente ngayon. #MarioPH #FloodPH",NULL,NULL,1,0,0,tl,D
5.13E+17,garcia_brielle,RT @ReliefPHcom: Nangka Marikina: call for food and water #urgentcalls #MarioPH #reliefPH http://t.co/wFOMtdRSqL,NULL,NULL,1,1,1,tl,D
5.13E+17,yelpalisoc,"@TheMayorLIM Sir pahelp po magRT #ReliefPH sa Leodegracio Victorino Elem. School po may mga evacuees po, wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,yelpalisoc,"@ABSCBNNews #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,yelpalisoc,"@SagipKapamilya  #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,alcantarajohann,"RT @yelpalisoc: @philredcross #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryent…",NULL,NULL,1,0,1,tl,D
5.13E+17,justcallmelloyd,"RT @yelpalisoc: @philredcross #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryent…",NULL,NULL,1,0,1,tl,D
5.13E+17,yelpalisoc,"@philredcross #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,AngerikBabies41,Camacho Street Kabayani Road Nangka Marikina needs food and water. Pls. help  #ReliefPH #RescuePH #FloodPH #MarioPH @TVPatrol @ABSCBNNews,NULL,NULL,1,0,0,tl,D
5.13E+17,yelpalisoc,"@ABSCBNRedAlert #ReliefPH Good PM po, sa Leodegracio Victorino Elementary School po may mga evacuees po wala daw pong kuryente at pagkain.",NULL,NULL,1,0,0,tl,D
5.13E+17,garcia_brielle,RT @AngerikBabies41: Camacho Street Kabayani Road Nangka Marikina needs food and water. Pls. help  #ReliefPH #MarioPH @ABSCBNNews @bayanmo,NULL,NULL,1,0,1,tl,D
5.13E+17,FoxRn1,RT @ReliefPHcom: Marikina: relief goods #urgentcalls #MarioPH #reliefPH http://t.co/C5Aohr0o7M,NULL,NULL,1,1,1,en,D
5.13E+17,beachysheng,"""You can also donate via Paypal. Click here http://t.co/wt07Yjlfax #TulongKabataan #ReliefPH #MarioPH""",NULL,NULL,1,1,0,en,D
5.13E+17,BonitoAlentajan,RT @smsupermalls: PUBLIC SERVICE ADVISORY: Free overnight parking in SM  malls for those affected by #MarioPH #ReliefPH http://t.co/7pMYcZz…,NULL,NULL,1,1,1,en,D
5.13E+17,margeemateo,RT @smsupermalls: PUBLIC SERVICE ADVISORY: Free overnight parking in SM  malls for those affected by #MarioPH #ReliefPH http://t.co/7pMYcZz…,NULL,NULL,1,1,1,en,D
5.13E+17,LaoMamba,To those affected by #MarioPH you can go to PSBA-QC. Bukas ang schoo na ito para masilungan ng mga apektado. #FloodPH #RescuePH,NULL,NULL,1,0,0,tl,D
5.13E+17,LaoMamba,OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,0,tl,D
5.13E+17,franciscojessdj,"RT @gmanews: MARILAO, BULACAN — Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.",NULL,NULL,1,0,1,tl,D
5.13E+17,jpatrickbulaon,"RT @gmanews: MARILAO, BULACAN — Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.",NULL,NULL,1,0,1,tl,D
5.13E+17,franzadrian_,"RT @gmanews: MARILAO, BULACAN — Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.",NULL,NULL,1,0,1,tl,D
5.13E+17,NinzRosales,"RT @gmanews: MARILAO, BULACAN — Abot leeg na ang baha sa ilang lugar. Ilang residente ang inilikas. #MarioPH update ni John Consulta.",NULL,NULL,1,0,1,tl,D
5.13E+17,erwinmappatao88,RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,erwinmappatao88,“@LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH”,14.615083,121.000738,1,0,0,tl,D
5.13E+17,akbayanyouth,RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,0,tl,D
5.13E+17,risahontiveros,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,leahnavarro,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,pinoymommy,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,pol_abreu,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,kentdelasalas,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,MsMichellPineda,RT @akbayanyouth: RT: .@LaoMamba OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,itsmitsu,RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/…,NULL,NULL,1,0,1,tl,D
5.13E+17,lonecrescent,RT @YouScoop: Nagpabuhat ang ilang residente para hindi mabasa ng baha sa Ortigas Extension. Kuha ni YouScooper Carlo #MarioPH http://t.co/…,NULL,NULL,1,0,1,tl,D
5.13E+17,EspiriTruth,"RT @DZMMTeleRadyo: PHOTO: Ilang pasahero ng LRT V.Mapa, stranded dahil sa baha sa Sta Mesa #MarioPH http://t.co/0brMfq2PDA | via... http://…",NULL,NULL,1,1,1,tl,D
5.13E+17,iamkish5,"lalong lumalakas ang ulan, keep safe everyone! mag evacuate na kung sobrang taas na baha. #MarioPH",NULL,NULL,1,0,0,tl,D
5.13E+17,VeteranKnows,RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,JmRiveraaaaa,RT @LaoMamba: OPEN ANG PSBA-QC PARA MASILUNGAN NGAYON. Just contact 09272214969 for more info #FloodPH #RescuePH #MarioPH,NULL,NULL,1,0,1,tl,D
5.13E+17,OyingPineda,"RT @DZMMTeleRadyo: Pasay-Taft patungong Maynila, hindi na halos madaanan dahil sa taas ng baha | ulat ni RP36 Glen Carlos #MarioPH",NULL,NULL,1,0,1,tl,O
5.13E+17,kenttancio,Baha na rin po dito sa amin sa Parañaque. @YouScoop #MarioPH http://t.co/HeQZdC8SUE,NULL,NULL,1,0,0,tl,O
5.13E+17,AlzatRoi,Kanina baha sa labas!! Ngaun humupa na pero merong hangin! :) http://t.co/LIWVAgTTa1,NULL,NULL,0,0,0,tl,O
5.13E+17,SP01_CJ,"@Sirrecklessy haha ok naman, baha narin dto sa cavite ehh. musta dyan bro?",NULL,NULL,0,0,0,tl,O
5.13E+17,vnicavalencia,"RT @DZMMTeleRadyo: Pasay-Taft patungong Maynila, hindi na halos madaanan dahil sa taas ng baha | ulat ni RP36 Glen Carlos #MarioPH",NULL,NULL,1,0,1,tl,O
5.13E+17,Duuhnicuuh,Grabe baha sa Rizal.,NULL,NULL,0,0,0,tl,O
5.13E+17,Jamessshhh,Grabe yung baha sa Maynila.... Lagpas ulo na... Lagpas ulo ni Sam Chan hahaha @ifyuseekay,NULL,NULL,0,0,0,tl,O
5.13E+17,JoannaSicat,@elishakimchee Baha daw hanggang bubong sa pasig eh. Di naman nagtetext si jhe kaasar,NULL,NULL,0,0,0,tl,O
5.13E+17,allysadeguia,"RT @DZMMTeleRadyo: Pasay-Taft patungong Maynila, hindi na halos madaanan dahil sa taas ng baha | ulat ni RP36 Glen Carlos #MarioPH",NULL,NULL,1,0,1,tl,O
5.13E+17,salesmaui,"RT @DZMMTeleRadyo: Pasay-Taft patungong Maynila, hindi na halos madaanan dahil sa taas ng baha | ulat ni RP36 Glen Carlos #MarioPH",NULL,NULL,1,0,1,tl,O
5.13E+17,OfficialLRTA,@HeyAlvinFhorest LRT is still operating at this time. Walang baha po sa Central,NULL,NULL,0,0,0,tl,O
5.13E+17,katolikongpinoy,"RT @varsitarianust: 2.5k evacuees in Sto. Domingo Church, QC as of of 8PM. SOURCE: DOMNET #MarioPH #ReliefPH",NULL,NULL,1,0,0,en,O
5.13E+17,CitizenPatrol,Sa brgy 162 sta.Quiteria ay tinatayang may 148 at gayun din sa brgy 164  na may 101 na pamilya ang apektado dulot ng bagyo. #MarioPH,NULL,NULL,1,0,0,tl,O
5.13E+17,KeniticChoy,RT @stateofdnation: Mahigit limandaang pamilya ang kinailangang ilikas sa Malabon dahil sa matinding baha. LIVE si @tinapperez.,NULL,NULL,0,0,1,tl,O
5.13E+17,AnnLlorca,RT @stateofdnation: Umabot hanggang leeg ang baha sa looban ng St. Joseph Subd. sa Ortigas Extension kaya na-trap ang maraming mga resident��_,NULL,NULL,0,0,1,tl,O
5.13E+17,CitizenPatrol,"Aabot sa 2,000 Evacuees sa Sto. Domingo Church nangangailangan ng tubig.  #MarioPH #ReliefPH",NULL,NULL,1,0,0,tl,O
5.13E+17,QMCMags,"���@DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/BbC25XjXx4��� #HugotSaTagUlan @QueenAngeH @DearAtiSayii",NULL,NULL,1,1,0,tl,O
5.13E+17,lucasfelizzz,sa first floor baha. sa 3rd floor feeling ko matatanggal na bintana at bubong namin. wag naman mario,NULL,NULL,0,0,0,tl,O
5.13E+17,gabdarez,"RT @YouScoop: Tulay sa Brgy. Kabuluan, Sta Elena sa Camarines Norte, winasak ng baha. #MarioPH http://t.co/DOG7B2jJVH",NULL,NULL,1,0,1,tl,O
5.13E+17,DZMMTeleRadyo,"Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,0,tl,O
5.13E+17,kawaiirobeni,"RT @DZMMTeleRadyo: Tulay sa CamNorte, nawasak ng baha http://t.co/l9AopM1Zmy http://t.co/nVoZrD9Ibd",NULL,NULL,0,1,1,tl,O
5.13E+17,krssstyncrimen,RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/…,NULL,NULL,1,0,1,tl,O
5.13E+17,anjewicuh,RT @ruffaguchenez: Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http:/…,NULL,NULL,1,0,1,tl,O
5.13E+17,ruffaguchenez,Hi @RescuePH i need help kasi nabaha kami at wala kong bra #RescuePH #marioph #DahilMayBagyoNgayon #TheRealEnding http://t.co/pldmSVpRmV,NULL,NULL,1,0,0,tl,O
5.13E+17,PelitaPeraltaUy,"Sa Lahat ng patuloy na naninilbihan sa ating mga kaba bayan, salamat sa inyo . God Bless all of you abundantly . #MarioPH #RescuePH",NULL,NULL,1,0,0,tl,O
5.13E+17,OnlinePhil,RT @officialdohgov: EMERGENCY HOTLINES: Paalala po ngayong tag-ulan. Magingat po tayo ingat. #walangpasok #MarioPH #FloodPH http://t.co/0uV…,NULL,NULL,1,0,1,tl,O
5.13E+17,CitizenPatrol,"Marikina at Cainta, isinailalim na sa state of calamity. #MarioPH #FloodPH",NULL,NULL,1,0,0,tl,O
5.13E+17,Silentt104,Wushuuuu~~ lameegg mga pre! >3< #MarioPH #FloodPH #walangpasok,NULL,NULL,1,0,0,tl,O
5.13E+17,najeeminaj,@AntipoloCityGov passable na po ba yung antipolo tikling? brookside? #RoadAlert #MarioPH,NULL,NULL,1,0,0,tl,O
5.13E+17,elydacpano,"Buti yung baha samin dumaan lang at agad ding nawala, hindi tulad sa marikina at rizal. #KeepSafe #MarioPH  #FloodPH",NULL,NULL,1,0,0,tl,O
5.13E+17,najeeminaj,@AntipoloCityGov passable na po ba tikling to brookside? #RoadAlert #MarioPH,NULL,NULL,1,0,0,tl,O
5.13E+17,najeeminaj,Passable na po ba sa may daan ng Antipolo Tikling? Brookside? #RoadAlert #MarioPH,NULL,NULL,1,0,0,tl,O
5.13E+17,meiyose,"Hanggang dito si Emmanuel pa rin. Tsk. || Mga kapwa immortal, ingat po tayo lahat. God bless po! #FloodPH http://t.co/uKBreyQRtR",NULL,NULL,1,1,0,tl,O
